(User 88803 , Product 22577 , Rating 0.0)
(User 92482 , Product 71562 , Rating 8.0)
(User 92482 , Product 40001 , Rating 0.0)
(User 92482 , Product 35113 , Rating 4.0)
(User 92482 , Product 53140 , Rating 10.0)
(User 92482 , Product 70240 , Rating 7.0)
(User 92482 , Product 50408 , Rating 1.0)
(User 92482 , Product 43306 , Rating 8.0)
(User 92482 , Product 14247 , Rating 7.0)
(User 92482 , Product 5871 , Rating 4.0)
(User 36233 , Product 66545 , Rating 4.0)
(User 36233 , Product 20520 , Rating 2.0)
(User 36233 , Product 22740 , Rating 1.0)
(User 36233 , Product 91820 , Rating 9.0)
(User 36233 , Product 45584 , Rating 3.0)
(User 36233 , Product 98857 , Rating 3.0)
(User 36233 , Product 40821 , Rating 3.0)
(User 36233 , Product 71480 , Rating 6.0)
(User 36233 , Product 91736 , Rating 3.0)
(User 36233 , Product 63058 , Rating 0.0)
(User 36233 , Product 123 , Rating 6.0)
(User 36233 , Product 13634 , Rating 8.0)
(User 36233 , Product 75721 , Rating 0.0)
(User 36233 , Product 85457 , Rating 2.0)
(User 36233 , Product 44833 , Rating 8.0)
(User 36233 , Product 56033 , Rating 0.0)
(User 36233 , Product 80884 , Rating 1.0)
(User 36233 , Product 18044 , Rating 8.0)
(User 36233 , Product 60734 , Rating 3.0)
(User 36233 , Product 20400 , Rating 1.0)
(User 36233 , Product 33572 , Rating 7.0)
(User 36233 , Product 32382 , Rating 1.0)
(User 36233 , Product 55546 , Rating 3.0)
(User 36233 , Product 52157 , Rating 4.0)
(User 36233 , Product 81635 , Rating 8.0)
(User 36233 , Product 11035 , Rating 1.0)
(User 36233 , Product 55882 , Rating 0.0)
(User 36233 , Product 48236 , Rating 8.0)
(User 36233 , Product 86102 , Rating 0.0)
(User 36233 , Product 16430 , Rating 1.0)
(User 36233 , Product 77374 , Rating 7.0)
(User 36233 , Product 41054 , Rating 2.0)
(User 36233 , Product 71342 , Rating 9.0)
(User 36233 , Product 5351 , Rating 0.0)
(User 36233 , Product 23266 , Rating 3.0)
(User 36233 , Product 82153 , Rating 0.0)
(User 36233 , Product 18413 , Rating 8.0)
(User 36233 , Product 17868 , Rating 0.0)
(User 36233 , Product 1785 , Rating 10.0)
(User 36233 , Product 60751 , Rating 3.0)
(User 36233 , Product 73287 , Rating 2.0)
(User 36233 , Product 57877 , Rating 0.0)
(User 36233 , Product 88523 , Rating 10.0)
(User 36233 , Product 27230 , Rating 9.0)
(User 36233 , Product 45000 , Rating 1.0)
(User 36233 , Product 72533 , Rating 3.0)
(User 36233 , Product 7343 , Rating 6.0)
(User 36233 , Product 75554 , Rating 4.0)
(User 36233 , Product 61358 , Rating 8.0)
(User 36233 , Product 55240 , Rating 6.0)
(User 36233 , Product 40702 , Rating 3.0)
(User 36233 , Product 71562 , Rating 6.0)
(User 36233 , Product 88273 , Rating 1.0)
(User 36233 , Product 40001 , Rating 2.0)
(User 36233 , Product 22413 , Rating 0.0)
(User 36233 , Product 91484 , Rating 10.0)
(User 36233 , Product 53140 , Rating 7.0)
(User 36233 , Product 42251 , Rating 6.0)
(User 36233 , Product 16062 , Rating 2.0)
(User 36233 , Product 43306 , Rating 10.0)
(User 36233 , Product 30571 , Rating 2.0)
(User 36233 , Product 14247 , Rating 10.0)
(User 36233 , Product 5871 , Rating 1.0)
(User 57510 , Product 22740 , Rating 3.0)
(User 57510 , Product 91820 , Rating 5.0)
(User 57510 , Product 45584 , Rating 1.0)
(User 57510 , Product 98857 , Rating 0.0)
(User 57510 , Product 40821 , Rating 9.0)
(User 57510 , Product 32183 , Rating 4.0)
(User 57510 , Product 91736 , Rating 9.0)
(User 57510 , Product 67716 , Rating 3.0)
(User 57510 , Product 1208 , Rating 3.0)
(User 57510 , Product 70261 , Rating 1.0)
(User 57510 , Product 63058 , Rating 3.0)
(User 57510 , Product 123 , Rating 2.0)
(User 57510 , Product 13634 , Rating 6.0)
(User 57510 , Product 75721 , Rating 3.0)
(User 57510 , Product 85457 , Rating 1.0)
(User 57510 , Product 44833 , Rating 7.0)
(User 57510 , Product 7230 , Rating 5.0)
(User 57510 , Product 18044 , Rating 6.0)
(User 57510 , Product 41232 , Rating 9.0)
(User 57510 , Product 33235 , Rating 0.0)
(User 57510 , Product 33572 , Rating 9.0)
(User 57510 , Product 32382 , Rating 1.0)
(User 57510 , Product 55546 , Rating 1.0)
(User 57510 , Product 52157 , Rating 1.0)
(User 57510 , Product 81635 , Rating 1.0)
(User 57510 , Product 11035 , Rating 1.0)
(User 57510 , Product 55882 , Rating 1.0)
(User 57510 , Product 48236 , Rating 8.0)
(User 57510 , Product 16430 , Rating 0.0)
(User 57510 , Product 77374 , Rating 0.0)
(User 57510 , Product 71342 , Rating 8.0)
(User 57510 , Product 42484 , Rating 8.0)
(User 57510 , Product 5351 , Rating 3.0)
(User 57510 , Product 1855 , Rating 2.0)
(User 57510 , Product 23736 , Rating 6.0)
(User 57510 , Product 23266 , Rating 2.0)
(User 57510 , Product 82153 , Rating 4.0)
(User 57510 , Product 81328 , Rating 4.0)
(User 57510 , Product 17868 , Rating 2.0)
(User 57510 , Product 22105 , Rating 0.0)
(User 57510 , Product 2811 , Rating 0.0)
(User 57510 , Product 60440 , Rating 1.0)
(User 57510 , Product 1785 , Rating 2.0)
(User 57510 , Product 38851 , Rating 7.0)
(User 57510 , Product 60751 , Rating 2.0)
(User 57510 , Product 66611 , Rating 7.0)
(User 57510 , Product 57877 , Rating 4.0)
(User 57510 , Product 88523 , Rating 0.0)
(User 57510 , Product 43232 , Rating 2.0)
(User 57510 , Product 45000 , Rating 3.0)
(User 57510 , Product 72533 , Rating 3.0)
(User 57510 , Product 24785 , Rating 7.0)
(User 57510 , Product 7343 , Rating 6.0)
(User 57510 , Product 75554 , Rating 1.0)
(User 57510 , Product 22738 , Rating 1.0)
(User 57510 , Product 61358 , Rating 8.0)
(User 57510 , Product 55240 , Rating 1.0)
(User 57510 , Product 41017 , Rating 5.0)
(User 57510 , Product 71562 , Rating 9.0)
(User 57510 , Product 88273 , Rating 2.0)
(User 57510 , Product 73832 , Rating 4.0)
(User 57510 , Product 35113 , Rating 0.0)
(User 57510 , Product 22413 , Rating 6.0)
(User 57510 , Product 91484 , Rating 2.0)
(User 57510 , Product 53140 , Rating 1.0)
(User 57510 , Product 42251 , Rating 7.0)
(User 57510 , Product 70240 , Rating 3.0)
(User 57510 , Product 16062 , Rating 7.0)
(User 57510 , Product 30571 , Rating 1.0)
(User 57510 , Product 14247 , Rating 8.0)
(User 57510 , Product 5871 , Rating 1.0)
(User 32737 , Product 20520 , Rating 7.0)
(User 32737 , Product 22740 , Rating 3.0)
(User 32737 , Product 91820 , Rating 1.0)
(User 32737 , Product 45584 , Rating 0.0)
(User 32737 , Product 32183 , Rating 6.0)
(User 32737 , Product 91736 , Rating 8.0)
(User 32737 , Product 2114 , Rating 1.0)
(User 32737 , Product 55213 , Rating 3.0)
(User 32737 , Product 63058 , Rating 4.0)
(User 32737 , Product 123 , Rating 1.0)
(User 32737 , Product 13634 , Rating 9.0)
(User 32737 , Product 75721 , Rating 1.0)
(User 32737 , Product 44833 , Rating 5.0)
(User 32737 , Product 56033 , Rating 4.0)
(User 32737 , Product 80884 , Rating 0.0)
(User 32737 , Product 7230 , Rating 0.0)
(User 32737 , Product 18044 , Rating 5.0)
(User 32737 , Product 60734 , Rating 9.0)
(User 32737 , Product 33235 , Rating 2.0)
(User 32737 , Product 33572 , Rating 7.0)
(User 32737 , Product 32382 , Rating 4.0)
(User 32737 , Product 48236 , Rating 8.0)
(User 32737 , Product 86102 , Rating 2.0)
(User 32737 , Product 16430 , Rating 2.0)
(User 32737 , Product 41054 , Rating 1.0)
(User 32737 , Product 71342 , Rating 10.0)
(User 32737 , Product 1855 , Rating 1.0)
(User 32737 , Product 84017 , Rating 2.0)
(User 32737 , Product 23736 , Rating 0.0)
(User 32737 , Product 82153 , Rating 0.0)
(User 32737 , Product 18413 , Rating 3.0)
(User 32737 , Product 22105 , Rating 1.0)
(User 32737 , Product 2811 , Rating 4.0)
(User 32737 , Product 1785 , Rating 2.0)
(User 32737 , Product 38851 , Rating 7.0)
(User 32737 , Product 60751 , Rating 4.0)
(User 32737 , Product 66611 , Rating 6.0)
(User 32737 , Product 73287 , Rating 3.0)
(User 32737 , Product 8242 , Rating 1.0)
(User 32737 , Product 57877 , Rating 3.0)
(User 32737 , Product 36848 , Rating 0.0)
(User 32737 , Product 88523 , Rating 0.0)
(User 32737 , Product 80772 , Rating 9.0)
(User 32737 , Product 35065 , Rating 6.0)
(User 32737 , Product 58577 , Rating 7.0)
(User 32737 , Product 45000 , Rating 0.0)
(User 32737 , Product 72533 , Rating 2.0)
(User 32737 , Product 7343 , Rating 9.0)
(User 32737 , Product 75554 , Rating 2.0)
(User 32737 , Product 61358 , Rating 8.0)
(User 32737 , Product 55240 , Rating 4.0)
(User 32737 , Product 41017 , Rating 3.0)
(User 32737 , Product 71562 , Rating 7.0)
(User 32737 , Product 88273 , Rating 3.0)
(User 32737 , Product 40001 , Rating 3.0)
(User 32737 , Product 73832 , Rating 7.0)
(User 32737 , Product 35113 , Rating 3.0)
(User 32737 , Product 22413 , Rating 1.0)
(User 32737 , Product 53140 , Rating 0.0)
(User 32737 , Product 42251 , Rating 6.0)
(User 32737 , Product 50408 , Rating 8.0)
(User 32737 , Product 16062 , Rating 8.0)
(User 32737 , Product 14247 , Rating 8.0)
(User 21221 , Product 22577 , Rating 0.0)
(User 21221 , Product 91820 , Rating 4.0)
(User 21221 , Product 98857 , Rating 6.0)
(User 21221 , Product 40821 , Rating 3.0)
(User 21221 , Product 2114 , Rating 9.0)
(User 21221 , Product 1208 , Rating 7.0)
(User 21221 , Product 55213 , Rating 10.0)
(User 21221 , Product 70261 , Rating 2.0)
(User 21221 , Product 63058 , Rating 10.0)
(User 21221 , Product 13634 , Rating 8.0)
(User 21221 , Product 85457 , Rating 1.0)
(User 21221 , Product 44833 , Rating 7.0)
(User 21221 , Product 56033 , Rating 1.0)
(User 21221 , Product 80884 , Rating 0.0)
(User 21221 , Product 7230 , Rating 0.0)
(User 21221 , Product 18044 , Rating 9.0)
(User 21221 , Product 60734 , Rating 4.0)
(User 21221 , Product 20400 , Rating 0.0)
(User 21221 , Product 41232 , Rating 2.0)
(User 21221 , Product 33235 , Rating 0.0)
(User 21221 , Product 33572 , Rating 9.0)
(User 21221 , Product 55546 , Rating 6.0)
(User 21221 , Product 52157 , Rating 1.0)
(User 21221 , Product 81635 , Rating 0.0)
(User 21221 , Product 11035 , Rating 1.0)
(User 21221 , Product 48236 , Rating 7.0)
(User 21221 , Product 86102 , Rating 8.0)
(User 21221 , Product 16430 , Rating 1.0)
(User 21221 , Product 71342 , Rating 8.0)
(User 21221 , Product 16342 , Rating 1.0)
(User 21221 , Product 5351 , Rating 7.0)
(User 21221 , Product 1855 , Rating 7.0)
(User 21221 , Product 23736 , Rating 1.0)
(User 21221 , Product 98071 , Rating 9.0)
(User 21221 , Product 23266 , Rating 6.0)
(User 21221 , Product 81328 , Rating 1.0)
(User 21221 , Product 18413 , Rating 1.0)
(User 21221 , Product 2811 , Rating 1.0)
(User 21221 , Product 60440 , Rating 3.0)
(User 21221 , Product 1785 , Rating 0.0)
(User 21221 , Product 38851 , Rating 2.0)
(User 21221 , Product 66611 , Rating 2.0)
(User 21221 , Product 73287 , Rating 7.0)
(User 21221 , Product 57877 , Rating 8.0)
(User 21221 , Product 36848 , Rating 5.0)
(User 21221 , Product 88523 , Rating 5.0)
(User 21221 , Product 58577 , Rating 1.0)
(User 21221 , Product 27230 , Rating 3.0)
(User 21221 , Product 24785 , Rating 2.0)
(User 21221 , Product 7343 , Rating 8.0)
(User 21221 , Product 75554 , Rating 0.0)
(User 21221 , Product 61358 , Rating 9.0)
(User 21221 , Product 55240 , Rating 3.0)
(User 21221 , Product 40702 , Rating 1.0)
(User 21221 , Product 41017 , Rating 1.0)
(User 21221 , Product 71562 , Rating 8.0)
(User 21221 , Product 88273 , Rating 1.0)
(User 21221 , Product 73832 , Rating 8.0)
(User 21221 , Product 22413 , Rating 8.0)
(User 21221 , Product 42251 , Rating 0.0)
(User 21221 , Product 70240 , Rating 3.0)
(User 21221 , Product 43306 , Rating 0.0)
(User 21221 , Product 23634 , Rating 1.0)
(User 21221 , Product 14247 , Rating 8.0)
(User 21221 , Product 5871 , Rating 8.0)
(User 73475 , Product 22577 , Rating 2.0)
(User 73475 , Product 66545 , Rating 3.0)
(User 73475 , Product 91820 , Rating 2.0)
(User 73475 , Product 98857 , Rating 9.0)
(User 73475 , Product 40821 , Rating 4.0)
(User 73475 , Product 32183 , Rating 2.0)
(User 73475 , Product 2114 , Rating 8.0)
(User 73475 , Product 55213 , Rating 6.0)
(User 73475 , Product 70261 , Rating 0.0)
(User 73475 , Product 63058 , Rating 8.0)
(User 73475 , Product 13634 , Rating 8.0)
(User 73475 , Product 75721 , Rating 0.0)
(User 73475 , Product 85457 , Rating 1.0)
(User 73475 , Product 44833 , Rating 10.0)
(User 73475 , Product 56033 , Rating 4.0)
(User 73475 , Product 80884 , Rating 3.0)
(User 73475 , Product 18044 , Rating 9.0)
(User 73475 , Product 60734 , Rating 2.0)
(User 73475 , Product 20400 , Rating 2.0)
(User 73475 , Product 41232 , Rating 4.0)
(User 73475 , Product 33235 , Rating 4.0)
(User 73475 , Product 33572 , Rating 8.0)
(User 73475 , Product 55546 , Rating 8.0)
(User 73475 , Product 52157 , Rating 2.0)
(User 73475 , Product 55882 , Rating 8.0)
(User 73475 , Product 48236 , Rating 8.0)
(User 73475 , Product 86102 , Rating 9.0)
(User 73475 , Product 16430 , Rating 0.0)
(User 73475 , Product 41054 , Rating 9.0)
(User 73475 , Product 71342 , Rating 7.0)
(User 73475 , Product 16342 , Rating 6.0)
(User 73475 , Product 5351 , Rating 5.0)
(User 73475 , Product 1855 , Rating 7.0)
(User 73475 , Product 23266 , Rating 6.0)
(User 73475 , Product 81328 , Rating 5.0)
(User 73475 , Product 38851 , Rating 1.0)
(User 73475 , Product 60751 , Rating 1.0)
(User 73475 , Product 73287 , Rating 9.0)
(User 73475 , Product 88523 , Rating 4.0)
(User 73475 , Product 80772 , Rating 3.0)
(User 73475 , Product 26457 , Rating 3.0)
(User 73475 , Product 45000 , Rating 8.0)
(User 73475 , Product 24785 , Rating 1.0)
(User 73475 , Product 7343 , Rating 9.0)
(User 73475 , Product 22738 , Rating 1.0)
(User 73475 , Product 61358 , Rating 9.0)
(User 73475 , Product 40702 , Rating 0.0)
(User 73475 , Product 41017 , Rating 1.0)
(User 73475 , Product 71562 , Rating 9.0)
(User 73475 , Product 40001 , Rating 8.0)
(User 73475 , Product 22413 , Rating 6.0)
(User 73475 , Product 91484 , Rating 3.0)
(User 73475 , Product 53140 , Rating 0.0)
(User 73475 , Product 42251 , Rating 6.0)
(User 73475 , Product 50408 , Rating 0.0)
(User 73475 , Product 43306 , Rating 2.0)
(User 73475 , Product 14247 , Rating 7.0)
(User 73475 , Product 5871 , Rating 7.0)
(User 95215 , Product 22577 , Rating 0.0)
(User 95215 , Product 20520 , Rating 0.0)
(User 95215 , Product 22740 , Rating 1.0)
(User 95215 , Product 91820 , Rating 1.0)
(User 95215 , Product 32183 , Rating 1.0)
(User 95215 , Product 91736 , Rating 0.0)
(User 95215 , Product 67716 , Rating 1.0)
(User 95215 , Product 2114 , Rating 7.0)
(User 95215 , Product 1208 , Rating 9.0)
(User 95215 , Product 55213 , Rating 8.0)
(User 95215 , Product 123 , Rating 4.0)
(User 95215 , Product 13634 , Rating 10.0)
(User 95215 , Product 75721 , Rating 2.0)
(User 95215 , Product 44833 , Rating 7.0)
(User 95215 , Product 7230 , Rating 2.0)
(User 95215 , Product 18044 , Rating 8.0)
(User 95215 , Product 60734 , Rating 0.0)
(User 95215 , Product 20400 , Rating 1.0)
(User 95215 , Product 41232 , Rating 1.0)
(User 95215 , Product 33572 , Rating 6.0)
(User 95215 , Product 32382 , Rating 2.0)
(User 95215 , Product 52157 , Rating 1.0)
(User 95215 , Product 55882 , Rating 8.0)
(User 95215 , Product 48236 , Rating 7.0)
(User 95215 , Product 71342 , Rating 7.0)
(User 95215 , Product 42484 , Rating 3.0)
(User 95215 , Product 16342 , Rating 3.0)
(User 95215 , Product 5351 , Rating 5.0)
(User 95215 , Product 1855 , Rating 4.0)
(User 95215 , Product 23266 , Rating 6.0)
(User 95215 , Product 82153 , Rating 9.0)
(User 95215 , Product 81328 , Rating 1.0)
(User 95215 , Product 18413 , Rating 4.0)
(User 95215 , Product 2811 , Rating 1.0)
(User 95215 , Product 60440 , Rating 4.0)
(User 95215 , Product 1785 , Rating 1.0)
(User 95215 , Product 60751 , Rating 0.0)
(User 95215 , Product 66611 , Rating 7.0)
(User 95215 , Product 57877 , Rating 6.0)
(User 95215 , Product 88523 , Rating 2.0)
(User 95215 , Product 43232 , Rating 0.0)
(User 95215 , Product 35065 , Rating 2.0)
(User 95215 , Product 58577 , Rating 1.0)
(User 95215 , Product 45000 , Rating 6.0)
(User 95215 , Product 72533 , Rating 0.0)
(User 95215 , Product 7343 , Rating 8.0)
(User 95215 , Product 75554 , Rating 0.0)
(User 95215 , Product 22738 , Rating 1.0)
(User 95215 , Product 61358 , Rating 7.0)
(User 95215 , Product 55240 , Rating 5.0)
(User 95215 , Product 40702 , Rating 3.0)
(User 95215 , Product 71562 , Rating 8.0)
(User 95215 , Product 40001 , Rating 8.0)
(User 95215 , Product 73832 , Rating 8.0)
(User 95215 , Product 35113 , Rating 1.0)
(User 95215 , Product 42251 , Rating 0.0)
(User 95215 , Product 70240 , Rating 0.0)
(User 95215 , Product 16062 , Rating 0.0)
(User 95215 , Product 43306 , Rating 0.0)
(User 95215 , Product 30571 , Rating 9.0)
(User 95215 , Product 14247 , Rating 6.0)
(User 86228 , Product 66545 , Rating 5.0)
(User 86228 , Product 91820 , Rating 7.0)
(User 86228 , Product 45584 , Rating 8.0)
(User 86228 , Product 40821 , Rating 0.0)
(User 86228 , Product 71480 , Rating 0.0)
(User 86228 , Product 2114 , Rating 8.0)
(User 86228 , Product 123 , Rating 1.0)
(User 86228 , Product 13634 , Rating 9.0)
(User 86228 , Product 44833 , Rating 9.0)
(User 86228 , Product 56033 , Rating 2.0)
(User 86228 , Product 18044 , Rating 8.0)
(User 86228 , Product 41232 , Rating 3.0)
(User 86228 , Product 33572 , Rating 10.0)
(User 86228 , Product 55546 , Rating 8.0)
(User 86228 , Product 81635 , Rating 3.0)
(User 86228 , Product 11035 , Rating 4.0)
(User 86228 , Product 48236 , Rating 6.0)
(User 86228 , Product 77374 , Rating 0.0)
(User 86228 , Product 71342 , Rating 9.0)
(User 86228 , Product 1855 , Rating 10.0)
(User 86228 , Product 84017 , Rating 8.0)
(User 86228 , Product 98071 , Rating 9.0)
(User 86228 , Product 23266 , Rating 9.0)
(User 86228 , Product 82153 , Rating 8.0)
(User 86228 , Product 81328 , Rating 1.0)
(User 86228 , Product 18413 , Rating 1.0)
(User 86228 , Product 17868 , Rating 9.0)
(User 86228 , Product 22105 , Rating 1.0)
(User 86228 , Product 2811 , Rating 0.0)
(User 86228 , Product 1785 , Rating 0.0)
(User 86228 , Product 38851 , Rating 0.0)
(User 86228 , Product 66611 , Rating 5.0)
(User 86228 , Product 73287 , Rating 6.0)
(User 86228 , Product 8242 , Rating 2.0)
(User 86228 , Product 57877 , Rating 9.0)
(User 86228 , Product 36848 , Rating 1.0)
(User 86228 , Product 88523 , Rating 1.0)
(User 86228 , Product 43232 , Rating 3.0)
(User 86228 , Product 58577 , Rating 1.0)
(User 86228 , Product 27230 , Rating 0.0)
(User 86228 , Product 45000 , Rating 9.0)
(User 86228 , Product 24785 , Rating 2.0)
(User 86228 , Product 7343 , Rating 8.0)
(User 86228 , Product 22738 , Rating 1.0)
(User 86228 , Product 61358 , Rating 6.0)
(User 86228 , Product 55240 , Rating 4.0)
(User 86228 , Product 71562 , Rating 9.0)
(User 86228 , Product 88273 , Rating 6.0)
(User 86228 , Product 40001 , Rating 8.0)
(User 86228 , Product 73832 , Rating 7.0)
(User 86228 , Product 22413 , Rating 6.0)
(User 86228 , Product 53140 , Rating 3.0)
(User 86228 , Product 42251 , Rating 2.0)
(User 86228 , Product 70240 , Rating 0.0)
(User 86228 , Product 50408 , Rating 0.0)
(User 86228 , Product 16062 , Rating 2.0)
(User 86228 , Product 43306 , Rating 2.0)
(User 86228 , Product 23634 , Rating 2.0)
(User 86228 , Product 30571 , Rating 9.0)
(User 86228 , Product 14247 , Rating 9.0)
(User 86228 , Product 5871 , Rating 8.0)
(User 64754 , Product 22577 , Rating 1.0)
(User 64754 , Product 66545 , Rating 4.0)
(User 64754 , Product 20520 , Rating 10.0)
(User 64754 , Product 22740 , Rating 1.0)
(User 64754 , Product 40821 , Rating 8.0)
(User 64754 , Product 71480 , Rating 0.0)
(User 64754 , Product 32183 , Rating 1.0)
(User 64754 , Product 91736 , Rating 7.0)
(User 64754 , Product 67716 , Rating 4.0)
(User 64754 , Product 1208 , Rating 4.0)
(User 64754 , Product 55213 , Rating 0.0)
(User 64754 , Product 70261 , Rating 6.0)
(User 64754 , Product 13634 , Rating 9.0)
(User 64754 , Product 85457 , Rating 4.0)
(User 64754 , Product 44833 , Rating 9.0)
(User 64754 , Product 56033 , Rating 4.0)
(User 64754 , Product 80884 , Rating 0.0)
(User 64754 , Product 7230 , Rating 0.0)
(User 64754 , Product 18044 , Rating 6.0)
(User 64754 , Product 33572 , Rating 7.0)
(User 64754 , Product 32382 , Rating 2.0)
(User 64754 , Product 55546 , Rating 3.0)
(User 64754 , Product 11035 , Rating 3.0)
(User 64754 , Product 55882 , Rating 0.0)
(User 64754 , Product 48236 , Rating 7.0)
(User 64754 , Product 86102 , Rating 0.0)
(User 64754 , Product 77374 , Rating 2.0)
(User 64754 , Product 41054 , Rating 5.0)
(User 64754 , Product 71342 , Rating 7.0)
(User 64754 , Product 42484 , Rating 8.0)
(User 64754 , Product 16342 , Rating 9.0)
(User 64754 , Product 5351 , Rating 2.0)
(User 64754 , Product 84017 , Rating 4.0)
(User 64754 , Product 23736 , Rating 7.0)
(User 64754 , Product 98071 , Rating 3.0)
(User 64754 , Product 23266 , Rating 1.0)
(User 64754 , Product 82153 , Rating 1.0)
(User 64754 , Product 18413 , Rating 5.0)
(User 64754 , Product 17868 , Rating 3.0)
(User 64754 , Product 22105 , Rating 2.0)
(User 64754 , Product 2811 , Rating 4.0)
(User 64754 , Product 60440 , Rating 2.0)
(User 64754 , Product 1785 , Rating 2.0)
(User 64754 , Product 38851 , Rating 10.0)
(User 64754 , Product 73287 , Rating 2.0)
(User 64754 , Product 36848 , Rating 1.0)
(User 64754 , Product 43232 , Rating 0.0)
(User 64754 , Product 35065 , Rating 2.0)
(User 64754 , Product 27230 , Rating 5.0)
(User 64754 , Product 26457 , Rating 7.0)
(User 64754 , Product 72533 , Rating 0.0)
(User 64754 , Product 7343 , Rating 7.0)
(User 64754 , Product 22738 , Rating 3.0)
(User 64754 , Product 61358 , Rating 5.0)
(User 64754 , Product 41017 , Rating 0.0)
(User 64754 , Product 71562 , Rating 9.0)
(User 64754 , Product 73832 , Rating 1.0)
(User 64754 , Product 35113 , Rating 1.0)
(User 64754 , Product 22413 , Rating 2.0)
(User 64754 , Product 91484 , Rating 2.0)
(User 64754 , Product 42251 , Rating 5.0)
(User 64754 , Product 70240 , Rating 3.0)
(User 64754 , Product 14247 , Rating 7.0)
(User 82206 , Product 22577 , Rating 0.0)
(User 82206 , Product 66545 , Rating 2.0)
(User 82206 , Product 20520 , Rating 4.0)
(User 82206 , Product 22740 , Rating 7.0)
(User 82206 , Product 91820 , Rating 1.0)
(User 82206 , Product 45584 , Rating 5.0)
(User 82206 , Product 71480 , Rating 0.0)
(User 82206 , Product 32183 , Rating 5.0)
(User 82206 , Product 67716 , Rating 1.0)
(User 82206 , Product 63058 , Rating 0.0)
(User 82206 , Product 123 , Rating 0.0)
(User 82206 , Product 13634 , Rating 5.0)
(User 82206 , Product 44833 , Rating 8.0)
(User 82206 , Product 7230 , Rating 8.0)
(User 82206 , Product 18044 , Rating 8.0)
(User 82206 , Product 60734 , Rating 4.0)
(User 82206 , Product 20400 , Rating 8.0)
(User 82206 , Product 41232 , Rating 6.0)
(User 82206 , Product 33235 , Rating 8.0)
(User 82206 , Product 33572 , Rating 6.0)
(User 82206 , Product 32382 , Rating 5.0)
(User 82206 , Product 55546 , Rating 1.0)
(User 82206 , Product 52157 , Rating 7.0)
(User 82206 , Product 81635 , Rating 3.0)
(User 82206 , Product 48236 , Rating 9.0)
(User 82206 , Product 86102 , Rating 3.0)
(User 82206 , Product 41054 , Rating 1.0)
(User 82206 , Product 71342 , Rating 9.0)
(User 82206 , Product 5351 , Rating 2.0)
(User 82206 , Product 1855 , Rating 0.0)
(User 82206 , Product 98071 , Rating 5.0)
(User 82206 , Product 23266 , Rating 6.0)
(User 82206 , Product 81328 , Rating 1.0)
(User 82206 , Product 17868 , Rating 4.0)
(User 82206 , Product 22105 , Rating 0.0)
(User 82206 , Product 2811 , Rating 3.0)
(User 82206 , Product 60440 , Rating 1.0)
(User 82206 , Product 1785 , Rating 3.0)
(User 82206 , Product 60751 , Rating 5.0)
(User 82206 , Product 66611 , Rating 2.0)
(User 82206 , Product 8242 , Rating 2.0)
(User 82206 , Product 57877 , Rating 1.0)
(User 82206 , Product 88523 , Rating 2.0)
(User 82206 , Product 43232 , Rating 3.0)
(User 82206 , Product 80772 , Rating 1.0)
(User 82206 , Product 35065 , Rating 8.0)
(User 82206 , Product 58577 , Rating 2.0)
(User 82206 , Product 27230 , Rating 3.0)
(User 82206 , Product 45000 , Rating 2.0)
(User 82206 , Product 72533 , Rating 1.0)
(User 82206 , Product 24785 , Rating 2.0)
(User 82206 , Product 7343 , Rating 10.0)
(User 82206 , Product 75554 , Rating 6.0)
(User 82206 , Product 22738 , Rating 4.0)
(User 82206 , Product 61358 , Rating 9.0)
(User 82206 , Product 55240 , Rating 8.0)
(User 82206 , Product 40702 , Rating 8.0)
(User 82206 , Product 41017 , Rating 9.0)
(User 82206 , Product 71562 , Rating 9.0)
(User 82206 , Product 73832 , Rating 2.0)
(User 82206 , Product 35113 , Rating 8.0)
(User 82206 , Product 22413 , Rating 0.0)
(User 82206 , Product 91484 , Rating 2.0)
(User 82206 , Product 42251 , Rating 1.0)
(User 82206 , Product 70240 , Rating 2.0)
(User 82206 , Product 50408 , Rating 1.0)
(User 82206 , Product 16062 , Rating 2.0)
(User 82206 , Product 43306 , Rating 0.0)
(User 82206 , Product 14247 , Rating 9.0)
(User 41782 , Product 66545 , Rating 6.0)
(User 41782 , Product 20520 , Rating 9.0)
(User 41782 , Product 22740 , Rating 0.0)
(User 41782 , Product 98857 , Rating 6.0)
(User 41782 , Product 40821 , Rating 10.0)
(User 41782 , Product 71480 , Rating 3.0)
(User 41782 , Product 67716 , Rating 2.0)
(User 41782 , Product 2114 , Rating 2.0)
(User 41782 , Product 123 , Rating 2.0)
(User 41782 , Product 13634 , Rating 9.0)
(User 41782 , Product 85457 , Rating 5.0)
(User 41782 , Product 44833 , Rating 6.0)
(User 41782 , Product 56033 , Rating 2.0)
(User 41782 , Product 80884 , Rating 3.0)
(User 41782 , Product 18044 , Rating 7.0)
(User 41782 , Product 41232 , Rating 10.0)
(User 41782 , Product 33235 , Rating 2.0)
(User 41782 , Product 33572 , Rating 8.0)
(User 41782 , Product 32382 , Rating 5.0)
(User 41782 , Product 81635 , Rating 2.0)
(User 41782 , Product 11035 , Rating 1.0)
(User 41782 , Product 55882 , Rating 2.0)
(User 41782 , Product 48236 , Rating 9.0)
(User 41782 , Product 86102 , Rating 0.0)
(User 41782 , Product 77374 , Rating 2.0)
